Disorder,Dict,DataFrame,Accuracy,AUC,Classification Report
Anxiety disorder,df_dict_fc_band,fc_theta,0.813953488372093,0.8073593073593073,"              precision    recall  f1-score   support

           0       0.79      0.86      0.83        22
           1       0.84      0.76      0.80        21

    accuracy                           0.81        43
   macro avg       0.82      0.81      0.81        43
weighted avg       0.82      0.81      0.81        43
"
Anxiety disorder,df_dict_fc_band,fc_alpha,0.8604651162790697,0.9545454545454546,"              precision    recall  f1-score   support

           0       0.90      0.82      0.86        22
           1       0.83      0.90      0.86        21

    accuracy                           0.86        43
   macro avg       0.86      0.86      0.86        43
weighted avg       0.86      0.86      0.86        43
"
Anxiety disorder,df_dict_fc_band,fc_beta,0.7209302325581395,0.7532467532467533,"              precision    recall  f1-score   support

           0       0.81      0.59      0.68        22
           1       0.67      0.86      0.75        21

    accuracy                           0.72        43
   macro avg       0.74      0.72      0.72        43
weighted avg       0.74      0.72      0.72        43
"
Anxiety disorder,df_dict_fc_band,fc_highbeta,0.813953488372093,0.8614718614718615,"              precision    recall  f1-score   support

           0       0.82      0.82      0.82        22
           1       0.81      0.81      0.81        21

    accuracy                           0.81        43
   macro avg       0.81      0.81      0.81        43
weighted avg       0.81      0.81      0.81        43
"
Anxiety disorder,df_dict_fc_band,fc_gamma,0.7441860465116279,0.777056277056277,"              precision    recall  f1-score   support

           0       0.74      0.77      0.76        22
           1       0.75      0.71      0.73        21

    accuracy                           0.74        43
   macro avg       0.74      0.74      0.74        43
weighted avg       0.74      0.74      0.74        43
"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_delta,0.9302325581395349,0.9285714285714285,"              precision    recall  f1-score   support

           0       0.91      0.95      0.93        22
           1       0.95      0.90      0.93        21

    accuracy                           0.93        43
   macro avg       0.93      0.93      0.93        43
weighted avg       0.93      0.93      0.93        43
"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_theta,0.7906976744186046,0.8268398268398268,"              precision    recall  f1-score   support

           0       0.76      0.86      0.81        22
           1       0.83      0.71      0.77        21

    accuracy                           0.79        43
   macro avg       0.80      0.79      0.79        43
weighted avg       0.80      0.79      0.79        43
"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_alpha,0.7674418604651163,0.7532467532467533,"              precision    recall  f1-score   support

           0       0.75      0.82      0.78        22
           1       0.79      0.71      0.75        21

    accuracy                           0.77        43
   macro avg       0.77      0.77      0.77        43
weighted avg       0.77      0.77      0.77        43
"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_beta,0.813953488372093,0.8766233766233766,"              precision    recall  f1-score   support

           0       0.85      0.77      0.81        22
           1       0.78      0.86      0.82        21

    accuracy                           0.81        43
   macro avg       0.82      0.81      0.81        43
weighted avg       0.82      0.81      0.81        43
"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_highbeta,0.813953488372093,0.8376623376623377,"              precision    recall  f1-score   support

           0       0.82      0.82      0.82        22
           1       0.81      0.81      0.81        21

    accuracy                           0.81        43
   macro avg       0.81      0.81      0.81        43
weighted avg       0.81      0.81      0.81        43
"
Anxiety disorder,df_dict_psd_fc_band,psd_fc_gamma,0.8372093023255814,0.8896103896103895,"              precision    recall  f1-score   support

           0       0.83      0.86      0.84        22
           1       0.85      0.81      0.83        21

    accuracy                           0.84        43
   macro avg       0.84      0.84      0.84        43
weighted avg       0.84      0.84      0.84        43
"
Mood disorder,df_dict_psd_all_bands,psd_all_bands,0.9158878504672897,0.9220824598183089,"              precision    recall  f1-score   support

           0       0.88      0.96      0.92        54
           1       0.96      0.87      0.91        53

    accuracy                           0.92       107
   macro avg       0.92      0.92      0.92       107
weighted avg       0.92      0.92      0.92       107
"
Mood disorder,df_dict_fc_all_bands,fc_all_bands,0.9439252336448598,0.9465408805031447,"              precision    recall  f1-score   support

           0       0.94      0.94      0.94        54
           1       0.94      0.94      0.94        53

    accuracy                           0.94       107
   macro avg       0.94      0.94      0.94       107
weighted avg       0.94      0.94      0.94       107
"
Mood disorder,df_dict_psd_fc_all_bands,psd_fc_all_bands,0.9439252336448598,0.9503843466107619,"              precision    recall  f1-score   support

           0       0.91      0.98      0.95        54
           1       0.98      0.91      0.94        53

    accuracy                           0.94       107
   macro avg       0.95      0.94      0.94       107
weighted avg       0.95      0.94      0.94       107
"
Mood disorder,df_dict_psd_band,psd_delta,0.9065420560747663,0.9273235499650593,"              precision    recall  f1-score   support

           0       0.85      0.98      0.91        54
           1       0.98      0.83      0.90        53

    accuracy                           0.91       107
   macro avg       0.92      0.91      0.91       107
weighted avg       0.92      0.91      0.91       107
"
Mood disorder,df_dict_psd_band,psd_theta,0.8598130841121495,0.8948287910552062,"              precision    recall  f1-score   support

           0       0.80      0.96      0.87        54
           1       0.95      0.75      0.84        53

    accuracy                           0.86       107
   macro avg       0.88      0.86      0.86       107
weighted avg       0.88      0.86      0.86       107
"
Mood disorder,df_dict_psd_band,psd_alpha,0.8504672897196262,0.8916841369671559,"              precision    recall  f1-score   support

           0       0.84      0.87      0.85        54
           1       0.86      0.83      0.85        53

    accuracy                           0.85       107
   macro avg       0.85      0.85      0.85       107
weighted avg       0.85      0.85      0.85       107
"
Mood disorder,df_dict_psd_band,psd_beta,0.8411214953271028,0.8850454227812717,"              precision    recall  f1-score   support

           0       0.79      0.93      0.85        54
           1       0.91      0.75      0.82        53

    accuracy                           0.84       107
   macro avg       0.85      0.84      0.84       107
weighted avg       0.85      0.84      0.84       107
"
Mood disorder,df_dict_psd_band,psd_highbeta,0.8785046728971962,0.9245283018867925,"              precision    recall  f1-score   support

           0       0.85      0.93      0.88        54
           1       0.92      0.83      0.87        53

    accuracy                           0.88       107
   macro avg       0.88      0.88      0.88       107
weighted avg       0.88      0.88      0.88       107
"
Mood disorder,df_dict_psd_band,psd_gamma,0.897196261682243,0.9451432564640112,"              precision    recall  f1-score   support

           0       0.86      0.94      0.90        54
           1       0.94      0.85      0.89        53

    accuracy                           0.90       107
   macro avg       0.90      0.90      0.90       107
weighted avg       0.90      0.90      0.90       107
"
Mood disorder,df_dict_fc_band,fc_delta,0.9626168224299065,0.9737945492662475,"              precision    recall  f1-score   support

           0       0.93      1.00      0.96        54
           1       1.00      0.92      0.96        53

    accuracy                           0.96       107
   macro avg       0.97      0.96      0.96       107
weighted avg       0.97      0.96      0.96       107
"
Mood disorder,df_dict_fc_band,fc_theta,0.8878504672897196,0.9119496855345913,"              precision    recall  f1-score   support

           0       0.89      0.89      0.89        54
           1       0.89      0.89      0.89        53

    accuracy                           0.89       107
   macro avg       0.89      0.89      0.89       107
weighted avg       0.89      0.89      0.89       107
"
Mood disorder,df_dict_fc_band,fc_alpha,0.8785046728971962,0.9308176100628931,"              precision    recall  f1-score   support

           0       0.84      0.94      0.89        54
           1       0.93      0.81      0.87        53

    accuracy                           0.88       107
   macro avg       0.89      0.88      0.88       107
weighted avg       0.88      0.88      0.88       107
"
Mood disorder,df_dict_fc_band,fc_beta,0.9439252336448598,0.9500349406009785,"              precision    recall  f1-score   support

           0       0.90      1.00      0.95        54
           1       1.00      0.89      0.94        53

    accuracy                           0.94       107
   macro avg       0.95      0.94      0.94       107
weighted avg       0.95      0.94      0.94       107
"
Mood disorder,df_dict_fc_band,fc_highbeta,0.9532710280373832,0.9811320754716981,"              precision    recall  f1-score   support

           0       0.93      0.98      0.95        54
           1       0.98      0.92      0.95        53

    accuracy                           0.95       107
   macro avg       0.95      0.95      0.95       107
weighted avg       0.95      0.95      0.95       107
"
Mood disorder,df_dict_fc_band,fc_gamma,0.9158878504672897,0.9426974143955277,"              precision    recall  f1-score   support

           0       0.89      0.94      0.92        54
           1       0.94      0.89      0.91        53

    accuracy                           0.92       107
   macro avg       0.92      0.92      0.92       107
weighted avg       0.92      0.92      0.92       107
"
Mood disorder,df_dict_psd_fc_band,psd_fc_delta,0.9719626168224299,0.9807826694619148,"              precision    recall  f1-score   support

           0       0.98      0.96      0.97        54
           1       0.96      0.98      0.97        53

    accuracy                           0.97       107
   macro avg       0.97      0.97      0.97       107
weighted avg       0.97      0.97      0.97       107
"
Mood disorder,df_dict_psd_fc_band,psd_fc_theta,0.9065420560747663,0.9357092941998603,"              precision    recall  f1-score   support

           0       0.88      0.94      0.91        54
           1       0.94      0.87      0.90        53

    accuracy                           0.91       107
   macro avg       0.91      0.91      0.91       107
weighted avg       0.91      0.91      0.91       107
"
Mood disorder,df_dict_psd_fc_band,psd_fc_alpha,0.9158878504672897,0.9399021663172608,"              precision    recall  f1-score   support

           0       0.87      0.98      0.92        54
           1       0.98      0.85      0.91        53

    accuracy                           0.92       107
   macro avg       0.92      0.92      0.92       107
weighted avg       0.92      0.92      0.92       107
"
Mood disorder,df_dict_psd_fc_band,psd_fc_beta,0.9626168224299065,0.9744933612858142,"              precision    recall  f1-score   support

           0       0.93      1.00      0.96        54
           1       1.00      0.92      0.96        53

    accuracy                           0.96       107
   macro avg       0.97      0.96      0.96       107
weighted avg       0.97      0.96      0.96       107
"
Mood disorder,df_dict_psd_fc_band,psd_fc_highbeta,0.9532710280373832,0.937456324248777,"              precision    recall  f1-score   support

           0       0.92      1.00      0.96        54
           1       1.00      0.91      0.95        53

    accuracy                           0.95       107
   macro avg       0.96      0.95      0.95       107
weighted avg       0.96      0.95      0.95       107
"
Mood disorder,df_dict_psd_fc_band,psd_fc_gamma,0.8411214953271028,0.8294898672257163,"              precision    recall  f1-score   support

           0       0.80      0.91      0.85        54
           1       0.89      0.77      0.83        53

    accuracy                           0.84       107
   macro avg       0.85      0.84      0.84       107
weighted avg       0.85      0.84      0.84       107
"
Obsessive compulsive disorder,df_dict_psd_all_bands,psd_all_bands,0.7894736842105263,0.8808864265927978,"              precision    recall  f1-score   support

           0       0.82      0.74      0.78        19
           1       0.76      0.84      0.80        19

    accuracy                           0.79        38
   macro avg       0.79      0.79      0.79        38
weighted avg       0.79      0.79      0.79        38
"
Obsessive compulsive disorder,df_dict_fc_all_bands,fc_all_bands,0.7631578947368421,0.8587257617728532,"              precision    recall  f1-score   support

           0       0.75      0.79      0.77        19
           1       0.78      0.74      0.76        19

    accuracy                           0.76        38
   macro avg       0.76      0.76      0.76        38
weighted avg       0.76      0.76      0.76        38
"
Obsessive compulsive disorder,df_dict_psd_fc_all_bands,psd_fc_all_bands,0.8421052631578947,0.9030470914127423,"              precision    recall  f1-score   support

           0       0.84      0.84      0.84        19
           1       0.84      0.84      0.84        19

    accuracy                           0.84        38
   macro avg       0.84      0.84      0.84        38
weighted avg       0.84      0.84      0.84        38
"
Obsessive compulsive disorder,df_dict_psd_band,psd_delta,0.8157894736842105,0.8005540166204985,"              precision    recall  f1-score   support

           0       0.73      1.00      0.84        19
           1       1.00      0.63      0.77        19

    accuracy                           0.82        38
   macro avg       0.87      0.82      0.81        38
weighted avg       0.87      0.82      0.81        38
"
Obsessive compulsive disorder,df_dict_psd_band,psd_theta,0.7631578947368421,0.8199445983379501,"              precision    recall  f1-score   support

           0       0.75      0.79      0.77        19
           1       0.78      0.74      0.76        19

    accuracy                           0.76        38
   macro avg       0.76      0.76      0.76        38
weighted avg       0.76      0.76      0.76        38
"
Obsessive compulsive disorder,df_dict_psd_band,psd_alpha,0.7894736842105263,0.8088642659279778,"              precision    recall  f1-score   support

           0       0.87      0.68      0.76        19
           1       0.74      0.89      0.81        19

    accuracy                           0.79        38
   macro avg       0.80      0.79      0.79        38
weighted avg       0.80      0.79      0.79        38
"
Obsessive compulsive disorder,df_dict_psd_band,psd_beta,0.7105263157894737,0.7257617728531857,"              precision    recall  f1-score   support

           0       0.83      0.53      0.65        19
           1       0.65      0.89      0.76        19

    accuracy                           0.71        38
   macro avg       0.74      0.71      0.70        38
weighted avg       0.74      0.71      0.70        38
"
Obsessive compulsive disorder,df_dict_psd_band,psd_highbeta,0.7894736842105263,0.7756232686980609,"              precision    recall  f1-score   support

           0       0.76      0.84      0.80        19
           1       0.82      0.74      0.78        19

    accuracy                           0.79        38
   macro avg       0.79      0.79      0.79        38
weighted avg       0.79      0.79      0.79        38
"
Obsessive compulsive disorder,df_dict_psd_band,psd_gamma,0.868421052631579,0.8421052631578948,"              precision    recall  f1-score   support

           0       0.79      1.00      0.88        19
           1       1.00      0.74      0.85        19

    accuracy                           0.87        38
   macro avg       0.90      0.87      0.87        38
weighted avg       0.90      0.87      0.87        38
"
Obsessive compulsive disorder,df_dict_fc_band,fc_delta,0.6578947368421053,0.6759002770083102,"              precision    recall  f1-score   support

           0       0.69      0.58      0.63        19
           1       0.64      0.74      0.68        19

    accuracy                           0.66        38
   macro avg       0.66      0.66      0.66        38
weighted avg       0.66      0.66      0.66        38
"
